date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,vatbats,vhit,vrbi,vwalk,vstrkout,hatbats,hhit,hrbi,hwalk,hstrkout
20220603,Fri,DET,AL,NYA,AL,N,NYC21,42026,159,30,3,0,0,10,35,15,13,5,7
20220603,Fri,BOS,AL,OAK,AL,N,OAK01,17852,195,35,10,7,6,5,32,6,2,4,12
20220603,Fri,CHA,AL,TBA,AL,N,STP01,8930,189,38,11,2,2,12,30,8,6,4,2
20220603,Fri,SEA,AL,TEX,AL,N,ARL03,25378,171,31,5,4,1,9,35,7,3,2,12
20220603,Fri,MIN,AL,TOR,AL,N,TOR02,27753,182,37,12,9,1,12,31,4,3,3,7
20220604,Sat,SLN,NL,CHN,NL,D,CHI11,32792,185,32,5,1,4,11,35,13,6,4,6
20220604,Sat,SLN,NL,CHN,NL,N,CHI11,31673,251,39,11,5,6,13,40,12,4,5,11
20220604,Sat,WAS,NL,CIN,NL,D,CIN09,23128,224,41,15,10,4,12,37,10,8,4,9
20220604,Sat,ATL,NL,COL,NL,N,DEN02,41054,214,43,10,6,1,7,35,3,1,6,11
20220604,Sat,NYN,NL,LAN,NL,N,LOS03,50165,213,39,13,9,2,11,33,6,4,5,10
20220604,Sat,SFN,NL,MIA,NL,D,MIA02,7515,174,32,5,4,2,9,29,6,4,2,8
20220604,Sat,SDN,NL,MIL,NL,D,MIL06,37376,163,33,6,4,0,10,33,6,0,3,12
20220604,Sat,ANA,AL,PHI,NL,N,PHI13,36313,185,33,7,2,2,12,30,7,7,7,12
20220604,Sat,ARI,NL,PIT,NL,D,PIT08,19149,166,32,4,0,3,11,28,5,2,2,7
20220604,Sat,CLE,AL,BAL,AL,D,BAL12,17183,153,30,5,4,4,3,28,4,5,3,4
20220604,Sat,HOU,AL,KCA,AL,D,KAN06,14686,190,32,5,0,5,5,34,10,6,1,4
20220604,Sat,DET,AL,NYA,AL,D,NYC21,38106,148,27,1,0,1,12,27,4,3,3,9
20220604,Sat,BOS,AL,OAK,AL,D,OAK01,14796,187,39,14,8,4,8,30,4,0,2,10
20220604,Sat,CHA,AL,TBA,AL,D,STP01,19452,183,32,7,3,1,6,30,4,1,8,11
20220604,Sat,SEA,AL,TEX,AL,D,ARL03,28794,150,30,4,2,5,8,29,5,3,1,5
20220604,Sat,MIN,AL,TOR,AL,D,TOR02,36987,181,32,6,3,2,15,39,16,11,6,5
20220605,Sun,SLN,NL,CHN,NL,N,CHI11,31424,224,42,11,5,4,6,41,11,3,3,5
20220605,Sun,WAS,NL,CIN,NL,D,CIN09,16380,202,34,7,5,5,8,36,13,4,1,6
20220605,Sun,ATL,NL,COL,NL,D,DEN02,39409,213,39,11,7,3,11,39,12,7,4,12
20220605,Sun,NYN,NL,LAN,NL,D,LOS03,48672,239,36,8,5,4,10,39,9,4,0,7
20220605,Sun,SFN,NL,MIA,NL,D,MIA02,9641,190,35,9,5,3,9,32,5,1,2,9
20220605,Sun,SDN,NL,MIL,NL,D,MIL06,32285,210,40,9,6,2,11,37,8,4,4,10
20220605,Sun,ANA,AL,PHI,NL,D,PHI13,34801,237,34,8,7,4,9,36,9,9,6,8
20220605,Sun,ARI,NL,PIT,NL,D,PIT08,11796,176,32,5,0,2,10,31,9,3,3,5
20220605,Sun,CLE,AL,BAL,AL,D,BAL12,14815,178,33,6,3,3,7,31,4,2,3,10
20220605,Sun,HOU,AL,KCA,AL,D,KAN06,12776,210,37,12,6,5,9,33,7,4,7,9
20220605,Sun,DET,AL,NYA,AL,D,NYC21,38030,204,36,8,4,2,10,34,7,5,4,9
20220605,Sun,BOS,AL,OAK,AL,D,OAK01,12084,181,35,7,5,1,10,34,7,2,1,9
20220605,Sun,CHA,AL,TBA,AL,D,STP01,11162,198,41,16,6,2,3,33,9,5,2,8
20220605,Sun,SEA,AL,TEX,AL,D,ARL03,27427,219,42,12,5,4,9,39,9,5,1,8
20220605,Sun,MIN,AL,TOR,AL,D,TOR02,34088,200,40,16,7,2,6,35,10,6,3,5
20220606,Mon,ARI,NL,CIN,NL,N,CIN09,9485,133,21,1,0,0,8,31,12,7,3,5
20220606,Mon,NYN,NL,SDN,NL,N,SAN02,34858,223,40,16,11,4,6,33,7,5,1,13
20220606,Mon,BOS,AL,ANA,AL,N,ANA01,29395,152,33,6,1,1,5,28,3,0,1,6
20220606,Mon,SEA,AL,HOU,AL,N,HOU03,27521,226,35,7,7,5,11,35,10,4,5,7
20220606,Mon,TOR,AL,KCA,AL,N,KAN06,10889,170,36,10,7,5,6,29,2,0,1,6
20220607,Tue,OAK,AL,ATL,NL,N,ATL03,33981,139,31,5,2,0,8,32,9,3,1,12
20220607,Tue,ARI,NL,CIN,NL,N,CIN09,11512,192,36,10,8,1,6,39,16,14,5,10
20220607,Tue,WAS,NL,MIA,NL,N,MIA02,7112,177,35,8,2,2,6,38,14,12,4,9
20220607,Tue,PHI,NL,MIL,NL,N,MIL06,27109,180,34,9,3,3,6,33,7,2,3,7
20220607,Tue,DET,AL,PIT,NL,N,PIT08,10214,170,37,11,5,2,10,31,6,3,1,10
20220607,Tue,NYN,NL,SDN,NL,N,SAN02,31796,168,28,2,0,0,7,30,6,7,6,4
20220607,Tue,COL,NL,SFN,NL,N,SFO03,24785,193,35,8,5,2,8,32,5,3,4,11
20220607,Tue,BOS,AL,ANA,AL,N,ANA01,27627,236,43,15,6,2,8,38,8,5,4,14
20220607,Tue,CHN,NL,BAL,AL,N,BAL12,11509,173,34,7,3,7,6,30,9,9,2,7
20220607,Tue,LAN,NL,CHA,AL,N,CHI12,25625,169,30,5,0,3,9,31,7,4,2,6
20220607,Tue,TEX,AL,CLE,AL,D,CLE08,0,160,35,8,3,1,5,33,9,5,5,5
20220607,Tue,TEX,AL,CLE,AL,D,CLE08,10763,190,39,12,5,5,10,32,5,3,4,8
20220607,Tue,SEA,AL,HOU,AL,N,HOU03,30583,199,32,6,1,5,14,30,7,4,5,3
20220607,Tue,TOR,AL,KCA,AL,N,KAN06,15103,189,35,12,6,6,6,31,6,0,4,7
20220607,Tue,NYA,AL,MIN,AL,N,MIN04,27643,230,41,14,10,9,10,36,12,4,1,7
20220607,Tue,SLN,NL,TBA,AL,N,STP01,10905,193,37,9,2,3,9,31,3,4,3,7
20220608,Wed,OAK,AL,ATL,NL,N,ATL03,42075,167,33,8,1,2,7,36,13,13,3,6
20220608,Wed,ARI,NL,CIN,NL,N,CIN09,11957,198,38,11,7,5,12,31,5,0,3,7
20220608,Wed,WAS,NL,MIA,NL,N,MIA02,7193,209,37,7,1,0,8,36,9,2,3,9
20220608,Wed,PHI,NL,MIL,NL,N,MIL06,29353,170,40,14,10,1,8,31,5,0,0,7
20220608,Wed,DET,AL,PIT,NL,D,PIT08,11723,177,35,9,3,2,11,30,4,1,3,13
20220608,Wed,NYN,NL,SDN,NL,N,SAN02,40992,178,31,5,1,3,5,40,16,12,4,7
20220608,Wed,COL,NL,SFN,NL,N,SFO03,21535,169,35,6,1,0,8,34,7,1,3,8
20220608,Wed,BOS,AL,ANA,AL,N,ANA01,26587,189,34,7,1,3,6,33,7,0,0,8
20220608,Wed,LAN,NL,CHA,AL,N,CHI12,25078,156,33,6,4,1,9,31,4,1,1,10
20220608,Wed,TEX,AL,CLE,AL,N,CLE08,10965,127,31,6,0,0,11,35,12,4,0,6
20220608,Wed,SEA,AL,HOU,AL,N,HOU03,23752,189,34,10,6,6,4,33,8,3,3,7
20220608,Wed,TOR,AL,KCA,AL,D,KAN06,12196,206,39,12,3,1,7,35,13,8,6,9
20220608,Wed,NYA,AL,MIN,AL,N,MIN04,22286,180,28,5,1,4,7,34,11,8,3,7
20220608,Wed,SLN,NL,TBA,AL,N,STP01,12906,191,34,8,3,1,9,43,18,11,4,7
20220609,Thu,PIT,NL,ATL,NL,N,ATL03,39336,146,33,8,1,0,13,29,6,3,2,9
20220609,Thu,ARI,NL,CIN,NL,D,CIN09,13167,209,34,7,5,7,12,35,9,4,1,9
20220609,Thu,WAS,NL,MIA,NL,N,MIA02,9108,189,35,9,3,3,9,32,10,7,3,7
20220609,Thu,PHI,NL,MIL,NL,D,MIL06,27306,241,34,9,8,7,10,38,11,3,3,9
20220609,Thu,COL,NL,SFN,NL,D,SFO03,23780,176,37,10,4,2,5,33,7,2,1,8
20220609,Thu,BOS,AL,ANA,AL,N,ANA01,28595,189,32,6,2,2,9,32,8,5,3,15
20220609,Thu,LAN,NL,CHA,AL,D,CHI12,25482,253,39,12,10,7,15,36,10,7,6,9
20220609,Thu,OAK,AL,CLE,AL,N,CLE08,12995,203,33,8,4,4,6,37,14,7,3,5
20220609,Thu,BAL,AL,KCA,AL,N,KAN06,15594,197,37,10,5,6,7,33,10,7,4,2
20220609,Thu,NYA,AL,MIN,AL,N,MIN04,26646,212,39,14,9,5,6,35,9,7,4,8
20220609,Thu,SLN,NL,TBA,AL,D,STP01,14892,114,29,2,0,2,10,26,3,2,0,9
20220610,Fri,PIT,NL,ATL,NL,N,ATL03,41404,184,34,8,2,1,13,33,10,4,2,8
20220610,Fri,ARI,NL,PHI,NL,N,PHI13,37423,204,34,7,5,4,7,34,12,6,1,5
20220610,Fri,COL,NL,SDN,NL,N,SAN02,35207,184,31,5,0,2,11,37,14,9,6,3
20220610,Fri,LAN,NL,SFN,NL,N,SFO03,39701,165,33,6,2,2,6,33,10,7,1,9
20220610,Fri,CIN,NL,SLN,NL,N,STL10,45009,167,30,4,0,5,8,30,6,0,2,5
20220610,Fri,MIL,NL,WAS,NL,N,WAS11,26111,195,31,7,5,4,10,42,19,11,2,6
20220610,Fri,NYN,NL,ANA,AL,N,ANA01,31499,201,35,13,7,4,6,34,9,3,3,10
20220610,Fri,TEX,AL,CHA,AL,N,CHI12,24270,179,33,6,3,1,12,33,11,7,4,7
20220610,Fri,OAK,AL,CLE,AL,N,CLE08,21311,170,33,5,2,3,9,31,7,3,3,3
20220610,Fri,TOR,AL,DET,AL,N,DET05,26226,170,42,15,10,2,8,30,5,1,1,5
20220610,Fri,MIA,NL,HOU,AL,N,HOU03,34163,229,33,7,7,3,14,37,11,4,5,10
20220610,Fri,BAL,AL,KCA,AL,N,KAN06,17650,175,31,4,1,2,9,36,12,8,1,7
20220610,Fri,TBA,AL,MIN,AL,N,MIN04,23761,178,32,6,4,3,8,38,13,8,3,5
20220610,Fri,CHN,NL,NYA,AL,N,NYC21,43446,256,45,9,1,4,13,44,6,2,8,12
20220610,Fri,BOS,AL,SEA,AL,N,SEA03,27314,228,32,6,3,6,9,37,10,3,4,12
20220611,Sat,PIT,NL,ATL,NL,D,ATL03,41219,162,32,6,4,2,16,33,8,10,3,8
20220611,Sat,ARI,NL,PHI,NL,D,PHI13,30820,176,33,6,0,1,11,32,9,4,2,5
20220611,Sat,COL,NL,SDN,NL,D,SAN02,31415,183,36,8,1,3,11,31,3,1,1,11
20220611,Sat,COL,NL,SDN,NL,N,SAN02,30040,200,37,9,6,5,8,30,4,2,2,8
20220611,Sat,LAN,NL,SFN,NL,D,SFO03,41236,212,40,13,2,3,5,30,5,2,5,9
20220611,Sat,CIN,NL,SLN,NL,D,STL10,43832,190,38,12,4,1,8,29,7,5,5,7
20220611,Sat,MIL,NL,WAS,NL,D,WAS11,25265,182,38,11,6,4,5,30,9,8,5,3
20220611,Sat,NYN,NL,ANA,AL,N,ANA01,36408,201,39,10,5,2,8,38,15,11,4,12
20220611,Sat,TEX,AL,CHA,AL,D,CHI12,30221,243,41,15,10,6,11,45,15,9,3,15
20220611,Sat,OAK,AL,CLE,AL,D,CLE08,22674,188,40,13,10,1,10,34,9,4,1,5
20220611,Sat,TOR,AL,DET,AL,D,DET05,30738,171,36,9,1,2,6,30,8,3,4,5
20220611,Sat,MIA,NL,HOU,AL,D,HOU03,31379,192,33,6,5,3,9,35,8,1,2,9
20220611,Sat,BAL,AL,KCA,AL,D,KAN06,15134,183,35,10,5,3,11,35,10,4,2,5
20220611,Sat,TBA,AL,MIN,AL,D,MIN04,22741,210,38,13,4,0,10,32,11,6,5,8
20220611,Sat,CHN,NL,NYA,AL,N,NYC21,38043,168,32,5,0,1,7,34,11,8,1,7
20220611,Sat,BOS,AL,SEA,AL,N,SEA03,37691,217,35,8,6,1,9,38,13,6,4,7
20220612,Sun,PIT,NL,ATL,NL,D,ATL03,35446,168,31,7,3,2,10,31,7,5,3,7
20220612,Sun,ARI,NL,PHI,NL,D,PHI13,41218,230,38,12,11,11,4,33,7,1,5,13
20220612,Sun,COL,NL,SDN,NL,D,SAN02,41754,161,35,9,4,2,10,29,6,2,1,10
20220612,Sun,LAN,NL,SFN,NL,D,SFO03,41197,176,32,5,0,4,10,29,5,2,2,11
20220612,Sun,CIN,NL,SLN,NL,D,STL10,43083,192,29,11,6,2,3,41,12,5,2,8
20220612,Sun,MIL,NL,WAS,NL,D,WAS11,22549,191,35,9,4,0,5,33,8,1,4,8
20220612,Sun,NYN,NL,ANA,AL,D,ANA01,36598,191,37,11,4,4,11,31,6,1,3,16
20220612,Sun,TEX,AL,CHA,AL,D,CHI12,31096,257,46,11,8,5,13,41,8,6,6,13
20220612,Sun,OAK,AL,CLE,AL,D,CLE08,17776,151,34,8,3,2,8,34,10,6,1,4
20220612,Sun,TOR,AL,DET,AL,D,DET05,29399,163,34,11,6,5,9,28,2,0,0,8
20220612,Sun,MIA,NL,HOU,AL,D,HOU03,29341,201,32,3,3,1,6,35,14,9,4,6
20220612,Sun,BAL,AL,KCA,AL,D,KAN06,15037,222,41,15,10,6,11,38,10,6,5,2
20220612,Sun,TBA,AL,MIN,AL,D,MIN04,25350,197,35,7,6,3,8,31,5,0,4,7
20220612,Sun,CHN,NL,NYA,AL,D,NYC21,39114,203,37,12,4,1,9,41,17,18,7,7
20220612,Sun,BOS,AL,SEA,AL,D,SEA03,42900,172,30,4,2,1,6,28,1,0,5,10
20220613,Mon,CIN,NL,ARI,NL,N,PHO01,13735,200,33,8,5,6,9,36,10,4,2,8
20220613,Mon,SDN,NL,CHN,NL,N,CHI11,31629,165,36,10,4,1,5,32,5,1,0,9
20220613,Mon,MIA,NL,PHI,NL,N,PHI13,22701,179,33,6,2,0,8,35,10,3,3,8
20220613,Mon,KCA,AL,SFN,NL,N,SFO03,22185,168,31,6,2,1,8,28,5,5,9,6
20220613,Mon,PIT,NL,SLN,NL,N,STL10,37398,187,34,7,5,2,6,37,14,6,1,4
20220613,Mon,ATL,NL,WAS,NL,N,WAS11,20571,195,36,10,9,4,7,35,10,5,5,7
20220613,Mon,CHA,AL,DET,AL,N,DET05,16634,200,40,15,7,3,10,37,12,5,3,9
20220613,Mon,MIN,AL,SEA,AL,N,SEA03,12749,190,36,9,3,4,11,32,6,2,4,11
20220613,Mon,HOU,AL,TEX,AL,N,ARL03,29805,198,33,7,3,3,5,34,11,5,4,9
20220613,Mon,BAL,AL,TOR,AL,N,TOR02,19716,197,32,5,1,1,10,41,19,11,1,5
20220614,Tue,CIN,NL,ARI,NL,N,PHO01,15081,221,45,13,5,1,11,41,5,1,1,14
20220614,Tue,SDN,NL,CHN,NL,N,CHI11,29233,193,42,15,12,5,11,35,10,5,1,6
20220614,Tue,CLE,AL,COL,NL,N,DEN02,28377,182,40,12,4,2,7,37,9,3,3,10
20220614,Tue,ANA,AL,LAN,NL,N,LOS03,51013,178,30,3,0,3,11,27,3,2,5,8
20220614,Tue,MIL,NL,NYN,NL,N,NYC20,28495,159,28,3,0,1,8,30,8,4,2,4
20220614,Tue,MIA,NL,PHI,NL,N,PHI13,28073,234,39,12,11,3,10,39,13,9,6,6
20220614,Tue,KCA,AL,SFN,NL,N,SFO03,24386,180,31,8,2,4,11,26,5,4,4,9
20220614,Tue,PIT,NL,SLN,NL,D,STL10,31193,176,32,7,1,3,10,34,7,3,3,7
20220614,Tue,PIT,NL,SLN,NL,N,STL10,33977,168,28,1,1,1,6,37,14,9,3,5
20220614,Tue,ATL,NL,WAS,NL,N,WAS11,24490,194,39,13,9,4,8,33,7,3,1,8
20220614,Tue,OAK,AL,BOS,AL,N,BOS07,32617,163,29,4,1,3,3,32,10,6,4,6
20220614,Tue,CHA,AL,DET,AL,N,DET05,16450,200,37,12,5,3,4,36,9,0,1,14
20220614,Tue,TBA,AL,NYA,AL,N,NYC21,35692,183,33,7,0,2,11,30,5,1,3,4
20220614,Tue,MIN,AL,SEA,AL,N,SEA03,13019,156,30,4,0,2,9,30,6,5,3,6
20220614,Tue,HOU,AL,TEX,AL,N,ARL03,29370,160,32,5,3,4,8,33,8,3,1,6
20220614,Tue,BAL,AL,TOR,AL,N,TOR02,23106,192,33,8,6,5,7,37,10,5,2,12
20220615,Wed,CIN,NL,ARI,NL,D,PHO01,14917,170,31,5,3,0,6,33,8,6,2,6
20220615,Wed,SDN,NL,CHN,NL,N,CHI11,31570,226,46,21,19,6,5,38,11,5,6,6
20220615,Wed,CLE,AL,COL,NL,N,DEN02,23838,182,36,11,5,3,7,37,11,2,2,5
20220615,Wed,ANA,AL,LAN,NL,N,LOS03,50812,170,30,3,1,2,10,30,6,4,3,8
20220615,Wed,MIL,NL,NYN,NL,N,NYC20,25422,191,35,11,10,6,10,30,5,2,3,12
20220615,Wed,MIA,NL,PHI,NL,D,PHI13,24726,192,32,7,1,0,8,32,8,3,3,6
20220615,Wed,KCA,AL,SFN,NL,D,SFO03,25527,172,29,4,1,1,7,33,7,2,3,8
20220615,Wed,PIT,NL,SLN,NL,N,STL10,38658,194,32,7,4,4,6,35,9,4,4,6
20220615,Wed,ATL,NL,WAS,NL,N,WAS11,21153,207,40,14,8,6,9,32,4,2,3,12
20220615,Wed,OAK,AL,BOS,AL,N,BOS07,31877,188,33,7,1,1,6,36,13,9,7,7
20220615,Wed,CHA,AL,DET,AL,D,DET05,20726,171,46,22,13,3,11,32,4,0,0,6
20220615,Wed,TBA,AL,NYA,AL,N,NYC21,35104,178,34,7,3,3,8,26,3,4,2,9
20220615,Wed,MIN,AL,SEA,AL,D,SEA03,15329,180,34,8,5,4,4,31,5,0,3,7
20220615,Wed,HOU,AL,TEX,AL,D,ARL03,24992,165,35,9,9,3,5,32,5,2,1,14
20220615,Wed,BAL,AL,TOR,AL,N,TOR02,19961,173,35,6,6,0,11,39,13,7,0,6
20220616,Thu,SDN,NL,CHN,NL,D,CHI11,30096,183,36,11,6,6,9,35,7,4,1,11
20220616,Thu,CLE,AL,COL,NL,D,DEN02,26629,170,34,8,4,2,9,36,11,2,2,7
20220616,Thu,MIL,NL,NYN,NL,N,NYC20,25002,206,36,11,4,1,15,31,7,5,4,8
20220616,Thu,PHI,NL,WAS,NL,N,WAS11,19944,182,39,11,9,5,5,31,5,1,1,5
20220616,Thu,OAK,AL,BOS,AL,D,BOS07,30779,195,36,7,3,0,5,39,11,2,3,7
20220616,Thu,TEX,AL,DET,AL,N,DET05,17448,170,29,4,3,5,9,33,8,1,1,8
20220616,Thu,TBA,AL,NYA,AL,N,NYC21,39469,158,29,3,1,2,9,27,4,2,3,5
20220616,Thu,ANA,AL,SEA,AL,N,SEA03,21485,173,37,10,4,1,9,31,4,1,2,10
20220616,Thu,BAL,AL,TOR,AL,D,TOR02,36832,178,39,13,10,2,8,35,8,2,1,5
20220617,Fri,MIN,AL,ARI,NL,N,PHO01,26351,160,36,10,2,1,5,35,11,5,2,4
20220617,Fri,ATL,NL,CHN,NL,D,CHI11,35676,160,29,2,0,5,11,24,3,1,1,10
20220617,Fri,MIL,NL,CIN,NL,N,CIN09,21147,173,33,7,5,3,10,33,8,4,2,8
20220617,Fri,SDN,NL,COL,NL,N,DEN02,34304,175,31,8,4,2,2,36,14,10,3,7
20220617,Fri,CLE,AL,LAN,NL,N,LOS03,48361,200,33,6,2,3,8,38,8,1,3,6
20220617,Fri,MIA,NL,NYN,NL,N,NYC20,36111,203,37,10,3,5,11,33,9,10,3,6
20220617,Fri,SFN,NL,PIT,NL,N,PIT08,19075,166,29,6,2,5,11,28,2,0,2,8
20220617,Fri,PHI,NL,WAS,NL,D,WAS11,15501,212,36,9,4,7,11,34,9,3,4,8
20220617,Fri,PHI,NL,WAS,NL,N,WAS11,24785,225,36,7,7,6,9,39,10,6,5,11
20220617,Fri,TBA,AL,BAL,AL,N,BAL12,13140,169,32,8,0,1,13,29,5,1,0,11
20220617,Fri,SLN,NL,BOS,AL,N,BOS07,35251,185,35,10,5,3,7,33,11,5,1,8
20220617,Fri,TEX,AL,DET,AL,N,DET05,21996,181,38,12,7,4,8,31,5,0,0,8
20220617,Fri,CHA,AL,HOU,AL,N,HOU03,35467,175,34,8,3,0,12,35,12,12,4,7
20220617,Fri,KCA,AL,OAK,AL,N,OAK01,8772,208,36,11,5,5,8,32,5,0,5,16
20220617,Fri,ANA,AL,SEA,AL,N,SEA03,37500,157,31,4,1,1,11,33,11,8,3,5
20220617,Fri,NYA,AL,TOR,AL,N,TOR02,44688,201,40,14,12,4,9,32,5,3,3,6
20220618,Sat,MIN,AL,ARI,NL,N,PHO01,24338,160,41,14,11,5,10,30,4,1,0,8
20220618,Sat,ATL,NL,CHN,NL,D,CHI11,40755,175,34,9,3,3,9,36,13,5,2,12
20220618,Sat,MIL,NL,CIN,NL,D,CIN09,25071,201,38,11,7,7,10,35,9,2,2,6
20220618,Sat,SDN,NL,COL,NL,N,DEN02,38768,162,36,10,4,3,10,33,9,5,2,5
20220618,Sat,CLE,AL,LAN,NL,D,LOS03,50078,177,30,2,0,2,9,35,11,6,6,10
20220618,Sat,MIA,NL,NYN,NL,D,NYC20,40021,171,31,4,2,1,15,30,6,3,3,4
20220618,Sat,SFN,NL,PIT,NL,D,PIT08,26041,233,36,10,7,9,8,33,8,5,5,11
20220618,Sat,PHI,NL,WAS,NL,D,WAS11,42730,228,35,5,2,5,6,33,5,1,2,8
20220618,Sat,TBA,AL,BAL,AL,D,BAL12,15426,231,39,14,7,2,9,38,10,6,3,9
20220618,Sat,SLN,NL,BOS,AL,N,BOS07,36141,208,41,14,11,6,10,31,5,2,5,7
20220618,Sat,TEX,AL,DET,AL,D,DET05,28179,177,35,10,4,1,9,41,19,12,2,7
20220618,Sat,CHA,AL,HOU,AL,D,HOU03,36747,171,40,12,6,1,10,28,3,0,2,8
20220618,Sat,KCA,AL,OAK,AL,D,OAK01,10936,166,33,7,2,4,12,28,2,0,3,7
20220618,Sat,ANA,AL,SEA,AL,D,SEA03,24071,204,37,7,4,2,12,38,8,2,2,10
20220618,Sat,ANA,AL,SEA,AL,N,SEA03,20804,177,34,7,3,1,6,32,5,0,3,8
20220618,Sat,NYA,AL,TOR,AL,D,TOR02,45055,185,33,8,4,3,6,31,5,0,3,12
20220619,Sun,MIN,AL,ARI,NL,D,PHO01,30690,171,31,5,0,2,7,32,8,7,2,6
20220619,Sun,ATL,NL,CHN,NL,D,CHI11,40369,161,36,9,6,1,11,31,6,0,3,8
20220619,Sun,MIL,NL,CIN,NL,D,CIN09,25001,186,34,8,6,6,7,32,6,3,4,8
20220619,Sun,SDN,NL,COL,NL,D,DEN02,47342,204,36,10,3,4,5,32,10,8,6,7
20220619,Sun,CLE,AL,LAN,NL,D,LOS03,53033,188,36,11,5,4,14,34,8,2,2,13
20220619,Sun,MIA,NL,NYN,NL,D,NYC20,41255,182,35,8,6,3,12,32,6,2,3,9
20220619,Sun,SFN,NL,PIT,NL,D,PIT08,23905,158,29,4,3,5,9,30,8,4,1,4
20220619,Sun,PHI,NL,WAS,NL,D,WAS11,32261,177,34,6,2,2,5,36,12,9,4,6
20220619,Sun,TBA,AL,BAL,AL,D,BAL12,23004,175,35,9,1,3,9,27,4,2,1,7
20220619,Sun,SLN,NL,BOS,AL,D,BOS07,35989,193,33,7,4,5,14,32,9,6,4,8
20220619,Sun,TEX,AL,DET,AL,D,DET05,25919,189,31,5,3,4,7,30,8,7,8,7
20220619,Sun,CHA,AL,HOU,AL,N,HOU03,37709,185,32,6,3,5,9,31,8,4,3,5
20220619,Sun,KCA,AL,OAK,AL,D,OAK01,14341,166,30,3,0,6,4,31,9,4,0,5
20220619,Sun,ANA,AL,SEA,AL,D,SEA03,39052,164,35,9,3,0,11,29,2,0,3,8
20220619,Sun,NYA,AL,TOR,AL,D,TOR02,44395,221,36,11,9,5,13,31,7,10,8,11
20220620,Mon,SFN,NL,ATL,NL,N,ATL03,40589,174,33,8,1,2,12,34,9,2,1,9
20220620,Mon,SLN,NL,MIL,NL,N,MIL06,28100,166,29,3,0,2,12,30,6,2,2,4
20220620,Mon,MIA,NL,NYN,NL,D,NYC20,34947,200,32,7,0,4,10,32,9,5,4,10
20220620,Mon,CHN,NL,PIT,NL,N,PIT08,11312,197,36,10,1,4,8,33,11,11,6,7
20220620,Mon,ARI,NL,SDN,NL,N,SAN02,35430,156,31,5,1,2,7,27,4,4,5,3
20220620,Mon,KCA,AL,ANA,AL,N,ANA01,22234,178,37,12,6,2,6,33,7,2,3,10
20220620,Mon,DET,AL,BOS,AL,N,BOS07,34811,175,34,10,2,1,5,33,9,5,2,6
20220620,Mon,TOR,AL,CHA,AL,N,CHI12,22482,175,36,8,7,2,10,35,13,8,2,3
20220620,Mon,NYA,AL,TBA,AL,N,STP01,16504,192,33,7,3,2,11,31,3,2,5,14
20220621,Tue,SFN,NL,ATL,NL,N,ATL03,35384,208,37,14,12,4,10,39,12,9,2,6
20220621,Tue,LAN,NL,CIN,NL,N,CIN09,18476,176,39,17,8,1,6,31,5,2,1,9
20220621,Tue,COL,NL,MIA,NL,N,MIA02,9012,222,40,13,7,5,11,38,13,8,1,6
20220621,Tue,SLN,NL,MIL,NL,N,MIL06,30208,193,36,11,6,2,6,30,4,2,6,6
20220621,Tue,CHN,NL,PIT,NL,N,PIT08,11254,164,33,6,1,2,6,31,7,6,4,10
20220621,Tue,ARI,NL,SDN,NL,N,SAN02,31528,235,36,4,2,5,14,36,5,2,6,15
20220621,Tue,KCA,AL,ANA,AL,N,ANA01,20189,254,45,14,12,5,12,41,10,11,6,8
20220621,Tue,WAS,NL,BAL,AL,N,BAL12,15197,166,34,6,3,3,7,32,4,0,1,10
20220621,Tue,DET,AL,BOS,AL,N,BOS07,29168,173,36,11,4,2,7,31,8,5,0,7
20220621,Tue,TOR,AL,CHA,AL,N,CHI12,20529,263,41,8,6,7,17,45,15,7,6,12
20220621,Tue,NYN,NL,HOU,AL,N,HOU03,35140,182,36,8,2,1,9,31,10,8,7,5
20220621,Tue,CLE,AL,MIN,AL,N,MIN04,22341,226,43,12,6,3,12,41,9,5,3,15
20220621,Tue,SEA,AL,OAK,AL,N,OAK01,4733,183,36,12,8,6,9,33,7,2,1,4
20220621,Tue,NYA,AL,TBA,AL,N,STP01,20688,162,31,5,4,5,10,32,8,5,0,5
20220621,Tue,PHI,NL,TEX,AL,N,ARL03,29153,186,32,6,0,3,7,32,11,7,1,5
20220622,Wed,SFN,NL,ATL,NL,N,ATL03,38478,172,35,6,3,0,14,33,7,4,1,13
20220622,Wed,LAN,NL,CIN,NL,N,CIN09,17344,202,34,9,8,5,11,33,7,3,1,6
20220622,Wed,COL,NL,MIA,NL,N,MIA02,8983,188,31,6,4,4,8,33,11,7,3,6
20220622,Wed,SLN,NL,MIL,NL,N,MIL06,27986,186,32,7,5,2,13,33,7,4,3,11
20220622,Wed,CHN,NL,PIT,NL,N,PIT08,14083,187,38,13,14,4,7,35,5,5,3,11
20220622,Wed,ARI,NL,SDN,NL,D,SAN02,31024,213,39,8,3,4,6,40,16,9,2,9
20220622,Wed,KCA,AL,ANA,AL,N,ANA01,34792,184,28,2,0,1,14,30,8,5,6,12
20220622,Wed,WAS,NL,BAL,AL,N,BAL12,12630,152,20,3,0,5,4,29,11,7,2,8
20220622,Wed,DET,AL,BOS,AL,N,BOS07,35180,183,32,5,2,3,8,33,9,6,3,10
